person_id,source,collected_at,total_citations,h_index,i10_index,citations_5yr,h_index_5yr,works_count,raw_json
158,pop,2026-09-13,121,7,,,,,"{""workbook_row"": {""Name"": ""Calvin Masilela"", ""Year"": 1989, ""Cites2017"": 121, ""%Cites2017"": 0.145, ""%Rank"": 0.064, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""Indiana University of Pennsylvania"", ""Position"": ""Professor"", ""PhDYear"": 1989, ""PhDSchool"": ""Virginia Tech"", ""Years"": 36, ""CY2017"": 3.361111111111111, ""First"": ""Calvin"", ""Middle"": ""O."", ""Last"": ""Masilela"", ""Interests"": ""Land Use Policy, Planning Techniques, Planning Theory, Urban Planning"", ""ResearchGate"": ""https://researchgate.net/profile/Calvin_Masilela3"", ""LinkedIn"": ""https://linkedin.com/in/calvin-masilela-13b01325""}}"
160,pop,2026-09-13,594,12,,,,,"{""workbook_row"": {""Name"": ""Susan Bradbury"", ""Year"": 1989, ""Cites2017"": 594, ""%Cites2017"": 0.383, ""%Rank"": 0.188, ""H-Index"": 12, ""%RankH"": 0.409, ""CurrentSchool"": ""Iowa State University"", ""Position"": ""Professor"", ""PhDYear"": 1989, ""PhDSchool"": ""University of Florida"", ""Years"": 36, ""CY2017"": 16.5, ""First"": ""Susan"", ""Middle"": ""L."", ""Last"": ""Bradbury"", ""Interests"": ""Community Economic Development, Telecommunications Planning, Small Town and Rural Planning, Plan Development and Implementation"", ""ResearchGate"": ""https://researchgate.net/profile/Monica_Haddad"", ""LinkedIn"": ""https://linkedin.com/in/steven-p-bradbury-7b611597""}}"
169,pop,2026-09-13,120,3,,,,,"{""workbook_row"": {""Name"": ""Moe Chowdhury"", ""Year"": 1994, ""Cites2017"": 120, ""%Cites2017"": 0.144, ""%Rank"": 0.275, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Jackson State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 1994, ""PhDSchool"": ""University of Wisconsin, Madison"", ""Years"": 31, ""CY2017"": 3.870967741935484, ""First"": ""Moe"", ""Last"": ""Chowdhury""}}"
172,pop,2026-09-13,736,16,,,,,"{""workbook_row"": {""Name"": ""Edmund Merem"", ""Year"": 2003, ""Cites2017"": 736, ""%Cites2017"": 0.437, ""%Rank"": 0.22, ""H-Index"": 16, ""%RankH"": 0.548, ""CurrentSchool"": ""Jackson State University"", ""Position"": ""Professor"", ""PhDYear"": 2003, ""PhDSchool"": ""Jackson State University"", ""Years"": 22, ""CY2017"": 33.45454545454545, ""First"": ""Edmund"", ""Last"": ""Merem"", ""Interests"": ""Environment and Land Use Planning"", ""ResearchGate"": ""https://researchgate.net/profile/Edmund_Merem"", ""LinkedIn"": ""https://linkedin.com/in/edmund-merem-a995b319""}}"
173,pop,2026-09-13,15,3,,,,,"{""workbook_row"": {""Name"": ""Talya Thomas"", ""Year"": 2011, ""Cites2017"": 15, ""%Cites2017"": 0.036, ""%Rank"": 0.038, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Jackson State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2011, ""PhDSchool"": ""Texas Southern University"", ""Years"": 14, ""CY2017"": 1.0714285714285714, ""First"": ""Talya"", ""Last"": ""Thomas""}}"
174,pop,2026-09-13,217,8,,,,,"{""workbook_row"": {""Name"": ""Joan Wesley"", ""Year"": 2002, ""Cites2017"": 217, ""%Cites2017"": 0.214, ""%Rank"": 0.167, ""H-Index"": 8, ""%RankH"": 0.261, ""CurrentSchool"": ""Jackson State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2002, ""PhDSchool"": ""Jackson State University"", ""Years"": 23, ""CY2017"": 9.434782608695652, ""First"": ""Joan"", ""Middle"": ""M."", ""Last"": ""Wesley"", ""Interests"": ""Community Development and Housing"", ""LinkedIn"": ""https://linkedin.com/in/joan-wesley-70965810""}}"
175,pop,2026-09-13,141,7,,,,,"{""workbook_row"": {""Name"": ""Huston Gibson"", ""Year"": 2009, ""Cites2017"": 141, ""%Cites2017"": 0.162, ""%Rank"": 0.079, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""Kansas State University"", ""Position"": ""Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""Florida State University"", ""Years"": 16, ""CY2017"": 8.8125, ""First"": ""Huston"", ""Last"": ""Gibson"", ""Interests"": ""Interdisciplinary Planning, Sustainable Community Development, School Facilities & Housing Prices"", ""LinkedIn"": ""https://linkedin.com/in/huston-gibson-28155337""}}"
179,pop,2026-09-13,11,2,,,,,"{""workbook_row"": {""Name"": ""La Barbara Wigfall"", ""Year"": 1977, ""Cites2017"": 11, ""%Cites2017"": 0.028, ""%Rank"": 0.03, ""H-Index"": 2, ""%RankH"": 0.024, ""CurrentSchool"": ""Kansas State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 1977, ""PhDSchool"": ""Harvard University"", ""Years"": 48, ""CY2017"": 0.22916666666666666, ""First"": ""LaBarbara"", ""Last"": ""Wigfall"", ""Interests"": ""Community Development and Historic Preservation"", ""ResearchGate"": ""https://researchgate.net/profile/La_Barbara_Wigfall"", ""LinkedIn"": ""https://linkedin.com/in/labarbara-wigfall-2a30358""}}"
181,pop,2026-09-13,1681,19,,,,,"{""workbook_row"": {""Name"": ""Lisa Bornstein"", ""Year"": 2002, ""Cites2017"": 1681, ""%Cites2017"": 0.629, ""%Rank"": 0.708, ""H-Index"": 19, ""%RankH"": 0.631, ""CurrentSchool"": ""McGill University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2002, ""PhDSchool"": ""UC Berkeley"", ""Years"": 23, ""CY2017"": 73.08695652173913, ""First"": ""Lisa"", ""Last"": ""Bornstein"", ""Interests"": ""International Planning, Economic Development, Environmental Policy and Planning, Institutions and Governance"", ""LinkedIn"": ""https://linkedin.com/in/lisa-bornstein-83194b3""}}"
183,pop,2026-09-13,445,11,,,,,"{""workbook_row"": {""Name"": ""Anna Kramer"", ""Year"": 2013, ""Cites2017"": 445, ""%Cites2017"": 0.323, ""%Rank"": 0.299, ""H-Index"": 11, ""%RankH"": 0.374, ""CurrentSchool"": ""McGill University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2013, ""PhDSchool"": ""University of Waterloo"", ""Years"": 12, ""CY2017"": 37.083333333333336, ""First"": ""Anna"", ""Last"": ""Kramer""}}"
184,pop,2026-09-13,449,13,,,,,"{""workbook_row"": {""Name"": ""Nik Luka"", ""Year"": 2006, ""Cites2017"": 449, ""%Cites2017"": 0.326, ""%Rank"": 0.304, ""H-Index"": 13, ""%RankH"": 0.45, ""CurrentSchool"": ""McGill University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""University of Toronto"", ""Years"": 19, ""CY2017"": 23.63157894736842, ""First"": ""Nik"", ""Last"": ""Luka"", ""Interests"": ""Urban Design, Landscape Planning, Housing, Urban Form, Environment and Behavior, Public Space"", ""LinkedIn"": ""https://linkedin.com/in/nik-luka-31031a1""}}"
187,pop,2026-09-13,497,11,,,,,"{""workbook_row"": {""Name"": ""Bruce D'Arcus"", ""Year"": 2001, ""Cites2017"": 497, ""%Cites2017"": 0.348, ""%Rank"": 0.326, ""H-Index"": 11, ""%RankH"": 0.374, ""CurrentSchool"": ""Miami University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2001, ""PhDSchool"": ""Syracuse University"", ""Years"": 24, ""CY2017"": 20.708333333333332, ""First"": ""Bruce"", ""Last"": ""D'Arcus""}}"
188,pop,2026-09-13,465,7,,,,,"{""workbook_row"": {""Name"": ""Marcia England"", ""Year"": 2006, ""Cites2017"": 465, ""%Cites2017"": 0.331, ""%Rank"": 0.15, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""Miami University"", ""Position"": ""Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""University of Kentucky"", ""Years"": 19, ""CY2017"": 24.473684210526315, ""First"": ""Marcia"", ""Last"": ""England""}}"
191,pop,2026-09-13,15,1,,,,,"{""workbook_row"": {""Name"": ""Si Chen"", ""Year"": 2021, ""Cites2017"": 15, ""%Cites2017"": 0.036, ""%Rank"": 0.078, ""H-Index"": 1, ""%RankH"": 0, ""CurrentSchool"": ""Michigan State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2021, ""PhDSchool"": ""University of Illinois, Urbana-Champaign"", ""Years"": 4, ""CY2017"": 3.75, ""First"": ""Si"", ""Last"": ""Chen""}}"
194,pop,2026-09-13,302,6,,,,,"{""workbook_row"": {""Name"": ""Zeenat Kotval-Karamchandani"", ""Year"": 2013, ""Cites2017"": 302, ""%Cites2017"": 0.26, ""%Rank"": 0.228, ""H-Index"": 6, ""%RankH"": 0.173, ""CurrentSchool"": ""Michigan State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2013, ""PhDSchool"": ""University of Massachusetts, Amherst"", ""Years"": 12, ""CY2017"": 25.166666666666668, ""First"": ""Zeenat"", ""Last"": ""Kotval-Karamchandani"", ""LinkedIn"": ""https://linkedin.com/in/zeenat-kotval-k-ba7b8913""}}"
201,pop,2026-09-13,206,5,,,,,"{""workbook_row"": {""Name"": ""Russell Fricano"", ""Year"": 1997, ""Cites2017"": 206, ""%Cites2017"": 0.204, ""%Rank"": 0.156, ""H-Index"": 5, ""%RankH"": 0.129, ""CurrentSchool"": ""Minnesota State University, Mankato"", ""Position"": ""Associate Professor"", ""PhDYear"": 1997, ""PhDSchool"": ""USC"", ""Years"": 28, ""CY2017"": 7.357142857142857, ""First"": ""Russell"", ""Middle"": ""J."", ""Last"": ""Fricano"", ""Interests"": ""Environmental Planning, Growth Management, Land Use Planning, Urban Economics, Food Systems Planning"", ""ResearchGate"": ""https://researchgate.net/profile/Russell_Fricano"", ""LinkedIn"": ""https://linkedin.com/in/russell-j-fricano-ph-d-aicp-6b20b027""}}"
203,pop,2026-09-13,95,3,,,,,"{""workbook_row"": {""Name"": ""Beth Heidelberg"", ""Year"": 2006, ""Cites2017"": 95, ""%Cites2017"": 0.113, ""%Rank"": 0.044, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Minnesota State University, Mankato"", ""Position"": ""Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""Hamline University"", ""Years"": 19, ""CY2017"": 5, ""First"": ""Beth"", ""Middle"": ""Wielde"", ""Last"": ""Heidelberg"", ""Interests"": ""Urban Aesthetic, Historic Preservation, Design"", ""LinkedIn"": ""https://linkedin.com/in/beth-wielde-heidelberg-66284b18""}}"
204,pop,2026-09-13,94,5,,,,,"{""workbook_row"": {""Name"": ""Kevin Parsneau"", ""Year"": 2007, ""Cites2017"": 94, ""%Cites2017"": 0.111, ""%Rank"": 0.039, ""H-Index"": 5, ""%RankH"": 0.129, ""CurrentSchool"": ""Minnesota State University, Mankato"", ""Position"": ""Professor"", ""PhDYear"": 2007, ""PhDSchool"": ""University of Minnesota"", ""Years"": 18, ""CY2017"": 5.222222222222222, ""First"": ""Kevin"", ""Last"": ""Parsneau""}}"
205,pop,2026-09-13,140,5,,,,,"{""workbook_row"": {""Name"": ""Miriam Porter"", ""Year"": 2000, ""Cites2017"": 140, ""%Cites2017"": 0.161, ""%Rank"": 0.076, ""H-Index"": 5, ""%RankH"": 0.129, ""CurrentSchool"": ""Minnesota State University, Mankato"", ""Position"": ""Professor"", ""PhDYear"": 2000, ""PhDSchool"": ""Hamline University"", ""Years"": 25, ""CY2017"": 5.6, ""First"": ""Miriam"", ""Last"": ""Porter"", ""Interests"": ""Local Government Management, Human Resource Management, Civic Engagement, Global Trends."", ""LinkedIn"": ""https://linkedin.com/in/dr-miriam-porter-4372a4b""}}"
209,pop,2026-09-13,190,4,,,,,"{""workbook_row"": {""Name"": ""Gary Michelfelder"", ""Year"": 2013, ""Cites2017"": 190, ""%Cites2017"": 0.194, ""%Rank"": 0.153, ""H-Index"": 4, ""%RankH"": 0.09, ""CurrentSchool"": ""Missouri State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2013, ""PhDSchool"": ""Montana State"", ""Years"": 12, ""CY2017"": 15.833333333333334, ""First"": ""Gary"", ""Last"": ""Michelfelder""}}"
212,pop,2026-09-13,805,12,,,,,"{""workbook_row"": {""Name"": ""Alan Berger"", ""Year"": 1990, ""Cites2017"": 805, ""%Cites2017"": 0.467, ""%Rank"": 0.247, ""H-Index"": 12, ""%RankH"": 0.409, ""CurrentSchool"": ""MIT"", ""Position"": ""Professor"", ""PhDYear"": 1990, ""PhDSchool"": ""University of Pennsylvania"", ""Years"": 35, ""CY2017"": 23, ""First"": ""Alan"", ""Middle"": ""M."", ""Last"": ""Berger"", ""Interests"": ""landscape and urbanization"", ""ResearchGate"": ""https://researchgate.net/profile/Alice_Berger2"", ""LinkedIn"": ""https://linkedin.com/in/alan-berger-b346b976""}}"
215,pop,2026-09-13,71,2,,,,,"{""workbook_row"": {""Name"": ""Karilyn Crockett"", ""Year"": 2014, ""Cites2017"": 71, ""%Cites2017"": 0.089, ""%Rank"": 0.171, ""H-Index"": 2, ""%RankH"": 0.024, ""CurrentSchool"": ""MIT"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2014, ""PhDSchool"": ""Yale University"", ""Years"": 11, ""CY2017"": 6.454545454545454, ""First"": ""Karilyn"", ""Last"": ""Crockett""}}"
218,pop,2026-09-13,1580,10,,,,,"{""workbook_row"": {""Name"": ""Dennis Frenchman"", ""Year"": 2000, ""Cites2017"": 1580, ""%Cites2017"": 0.616, ""%Rank"": 0.381, ""H-Index"": 10, ""%RankH"": 0.335, ""CurrentSchool"": ""MIT"", ""Position"": ""Professor"", ""PhDYear"": 2000, ""PhDSchool"": ""MIT"", ""Years"": 25, ""CY2017"": 63.2, ""First"": ""Dennis"", ""Last"": ""Frenchman"", ""Interests"": ""Urban Design, Advanced Media and Design of Public Space, Heritage and Cultural Development, Transformation of Former Industrial Areas"", ""LinkedIn"": ""https://linkedin.com/in/dennis-frenchman-b027756""}}"
225,pop,2026-09-13,210,6,,,,,"{""workbook_row"": {""Name"": ""Ceasar McDowell"", ""Year"": 1988, ""Cites2017"": 210, ""%Cites2017"": 0.207, ""%Rank"": 0.099, ""H-Index"": 6, ""%RankH"": 0.173, ""CurrentSchool"": ""MIT"", ""Position"": ""Professor"", ""PhDYear"": 1988, ""PhDSchool"": ""Harvard University"", ""Years"": 37, ""CY2017"": 5.675675675675675, ""First"": ""Ceasar"", ""Last"": ""McDowell""}}"
235,pop,2026-09-13,2156,17,,,,,"{""workbook_row"": {""Name"": ""J. Phillip Thompson"", ""Year"": 1983, ""Cites2017"": 2156, ""%Cites2017"": 0.693, ""%Rank"": 0.788, ""H-Index"": 17, ""%RankH"": 0.572, ""CurrentSchool"": ""MIT"", ""Position"": ""Associate Professor"", ""PhDYear"": 1983, ""PhDSchool"": ""CUNY"", ""Years"": 42, ""CY2017"": 51.333333333333336, ""First"": ""Phillip"", ""Last"": ""Thompson"", ""Interests"": ""Urban Politics, Race Relations, Labor and Local Economic Development, Community Organization"", ""LinkedIn"": ""https://linkedin.com/in/phillip-thompson-7243381""}}"
244,pop,2026-09-13,635,9,,,,,"{""workbook_row"": {""Name"": ""Siddhartha Sen"", ""Year"": 2001, ""Cites2017"": 635, ""%Cites2017"": 0.402, ""%Rank"": 0.198, ""H-Index"": 9, ""%RankH"": 0.292, ""CurrentSchool"": ""Morgan State University"", ""Position"": ""Professor"", ""PhDYear"": 2001, ""PhDSchool"": ""University of Illinois, Urbana-Champaign"", ""Years"": 24, ""CY2017"": 26.458333333333332, ""First"": ""Siddhartha"", ""Last"": ""Sen"", ""Interests"": ""International Development and Planning, Race and Ethnicity, Urban Design, Planning Theory and Practice, Transportation Planning and Policy, Housing & Community Development"", ""ResearchGate"": ""https://researchgate.net/profile/Siddhartha_Sen5"", ""LinkedIn"": ""https://linkedin.com/in/siddhartha-sen-12b68433""}}"
246,pop,2026-09-13,27,3,,,,,"{""workbook_row"": {""Name"": ""Tonya Sanders Thach"", ""Year"": 2012, ""Cites2017"": 27, ""%Cites2017"": 0.05, ""%Rank"": 0.052, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Morgan State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2012, ""PhDSchool"": ""University of Illinois, Chicago"", ""Years"": 13, ""CY2017"": 2.076923076923077, ""First"": ""Tonya"", ""Last"": ""Thach""}}"
247,pop,2026-09-13,3275,19,,,,,"{""workbook_row"": {""Name"": ""Zeynep Celik"", ""Year"": 1986, ""Cites2017"": 3275, ""%Cites2017"": 0.796, ""%Rank"": 0.594, ""H-Index"": 19, ""%RankH"": 0.631, ""CurrentSchool"": ""New Jersey Institute of Technology"", ""Position"": ""Professor"", ""PhDYear"": 1986, ""PhDSchool"": ""UC Berkeley"", ""Years"": 39, ""CY2017"": 83.97435897435898, ""First"": ""Zeynep"", ""Last"": ""Celik""}}"
248,pop,2026-09-13,232,7,,,,,"{""workbook_row"": {""Name"": ""Gabrielle Esperdy"", ""Year"": 1995, ""Cites2017"": 232, ""%Cites2017"": 0.223, ""%Rank"": 0.181, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""New Jersey Institute of Technology"", ""Position"": ""Associate Professor"", ""PhDYear"": 1995, ""PhDSchool"": ""City University of New York"", ""Years"": 30, ""CY2017"": 7.733333333333333, ""First"": ""Gabrielle"", ""Last"": ""Esperdy""}}"
263,pop,2026-09-13,2,1,,,,,"{""workbook_row"": {""Name"": ""Cara Michell"", ""Year"": 2016, ""Cites2017"": 2, ""%Cites2017"": 0.008, ""%Rank"": 0.017, ""H-Index"": 1, ""%RankH"": 0, ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2016, ""PhDSchool"": ""Harvard University"", ""Years"": 9, ""CY2017"": 0.2222222222222222, ""First"": ""Cara"", ""Last"": ""Michell""}}"
264,pop,2026-09-13,8,2,,,,,"{""workbook_row"": {""Name"": ""Kaitlyn Alvarez Noli"", ""Year"": 2020, ""Cites2017"": 8, ""%Cites2017"": 0.02, ""%Rank"": 0.039, ""H-Index"": 2, ""%RankH"": 0.024, ""CurrentSchool"": ""Northeastern University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2020, ""PhDSchool"": ""UC Irvine"", ""Years"": 5, ""CY2017"": 1.6, ""First"": ""Kaitlyn"", ""Last"": ""Noli""}}"
274,pop,2026-09-13,35,3,,,,,"{""workbook_row"": {""Name"": ""R. Dawn Hawley"", ""Year"": 1994, ""Cites2017"": 35, ""%Cites2017"": 0.06, ""%Rank"": 0.014, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Northern Arizona University"", ""Position"": ""Professor"", ""PhDYear"": 1994, ""PhDSchool"": ""Arizona State University"", ""Years"": 31, ""CY2017"": 1.1290322580645162, ""First"": ""Dawn"", ""Last"": ""Hawley"", ""Interests"": ""Land Use Planning, Public Participation, Economic Geography""}}"
283,pop,2026-09-13,255,7,,,,,"{""workbook_row"": {""Name"": ""Harley Etienne"", ""Year"": 2008, ""Cites2017"": 255, ""%Cites2017"": 0.234, ""%Rank"": 0.195, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""Ohio State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2008, ""PhDSchool"": ""Cornell University"", ""Years"": 17, ""CY2017"": 15, ""First"": ""Harley"", ""Middle"": ""F."", ""Last"": ""Etienne"", ""Interests"": ""Urban Community Development, Inner-city Revitalization, Neighborhood Change, Urban Poverty and Qualitative Research Issues in Planning""}}"
291,pop,2026-09-13,49,1,,,,,"{""workbook_row"": {""Name"": ""Chryl Corbin"", ""Year"": 2020, ""Cites2017"": 49, ""%Cites2017"": 0.067, ""%Rank"": 0.135, ""H-Index"": 1, ""%RankH"": 0, ""CurrentSchool"": ""Portland State University"", ""Position"": ""Assistant Professor"", ""PhDYear"": 2020, ""PhDSchool"": ""UC Berkeley"", ""Years"": 5, ""CY2017"": 9.8, ""First"": ""Chryl"", ""Last"": ""Corbin""}}"
294,pop,2026-09-13,65,2,,,,,"{""workbook_row"": {""Name"": ""Matthew Gebhardt"", ""Year"": 2009, ""Cites2017"": 65, ""%Cites2017"": 0.081, ""%Rank"": 0.087, ""H-Index"": 2, ""%RankH"": 0.024, ""CurrentSchool"": ""Portland State University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""Columbia University"", ""Years"": 16, ""CY2017"": 4.0625, ""First"": ""Matthew"", ""Last"": ""Gebhardt"", ""Interests"": ""Real Estate Development, Neighborhood and Community Change, Planning Design, History and Theory"", ""LinkedIn"": ""https://linkedin.com/in/matthew-gebhardt-04482153""}}"
302,pop,2026-09-13,30,3,,,,,"{""workbook_row"": {""Name"": ""Eve Baron"", ""Year"": 2003, ""Cites2017"": 30, ""%Cites2017"": 0.054, ""%Rank"": 0.054, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Pratt Institute"", ""Position"": ""Associate Professor"", ""PhDYear"": 2003, ""PhDSchool"": ""Rutgers University"", ""Years"": 22, ""CY2017"": 1.3636363636363635, ""First"": ""Eve"", ""Last"": ""Baron""}}"
304,pop,2026-09-13,530,7,,,,,"{""workbook_row"": {""Name"": ""Jonathan Martin"", ""Year"": 1996, ""Cites2017"": 530, ""%Cites2017"": 0.361, ""%Rank"": 0.17, ""H-Index"": 7, ""%RankH"": 0.218, ""CurrentSchool"": ""Pratt Institute"", ""Position"": ""Professor"", ""PhDYear"": 1996, ""PhDSchool"": ""Cornell University"", ""Years"": 29, ""CY2017"": 18.275862068965516, ""First"": ""Jonathan"", ""Last"": ""Martin"", ""Interests"": ""Land Use Regulation and Growth Management, Planning Methods""}}"
306,pop,2026-09-13,93,3,,,,,"{""workbook_row"": {""Name"": ""John Shapiro"", ""Year"": 1979, ""Cites2017"": 93, ""%Cites2017"": 0.109, ""%Rank"": 0.037, ""H-Index"": 3, ""%RankH"": 0.051, ""CurrentSchool"": ""Pratt Institute"", ""Position"": ""Professor"", ""PhDYear"": 1979, ""PhDSchool"": ""Pratt Institute"", ""Years"": 46, ""CY2017"": 2.0217391304347827, ""First"": ""John"", ""Last"": ""Shapiro"", ""Interests"": ""Physical Planning & Land Use"", ""LinkedIn"": ""https://nl.linkedin.com/in/john-shapiro-96283934?trk=pub-pbmap""}}"
312,pop,2026-09-13,910,12,,,,,"{""workbook_row"": {""Name"": ""John Meligrana"", ""Year"": 1998, ""Cites2017"": 910, ""%Cites2017"": 0.486, ""%Rank"": 0.516, ""H-Index"": 12, ""%RankH"": 0.409, ""CurrentSchool"": ""Queen's University"", ""Position"": ""Associate Professor"", ""PhDYear"": 1998, ""PhDSchool"": ""Simon Fraser University"", ""Years"": 27, ""CY2017"": 33.7037037037037, ""First"": ""John"", ""Last"": ""Meligrana""}}"
313,pop,2026-09-13,1851,20,,,,,"{""workbook_row"": {""Name"": ""Graham Whitelaw"", ""Year"": 2006, ""Cites2017"": 1851, ""%Cites2017"": 0.654, ""%Rank"": 0.733, ""H-Index"": 20, ""%RankH"": 0.664, ""CurrentSchool"": ""Queen's University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2006, ""PhDSchool"": ""University of Waterloo"", ""Years"": 19, ""CY2017"": 97.42105263157895, ""First"": ""Graham"", ""Last"": ""Whitelaw""}}"
315,pop,2026-09-13,1381,12,,,,,"{""workbook_row"": {""Name"": ""John Hasse"", ""Year"": 2002, ""Cites2017"": 1381, ""%Cites2017"": 0.58, ""%Rank"": 0.346, ""H-Index"": 12, ""%RankH"": 0.409, ""CurrentSchool"": ""Rowan University"", ""Position"": ""Professor"", ""PhDYear"": 2002, ""PhDSchool"": ""Rutgers University"", ""Years"": 23, ""CY2017"": 60.04347826086956, ""First"": ""John"", ""Last"": ""Hasse""}}"
317,pop,2026-09-13,69,4,,,,,"{""workbook_row"": {""Name"": ""Kevin Keenan"", ""Year"": 2009, ""Cites2017"": 69, ""%Cites2017"": 0.087, ""%Rank"": 0.096, ""H-Index"": 4, ""%RankH"": 0.09, ""CurrentSchool"": ""Rowan University"", ""Position"": ""Associate Professor"", ""PhDYear"": 2009, ""PhDSchool"": ""Clark University"", ""Years"": 16, ""CY2017"": 4.3125, ""First"": ""Kevin"", ""Last"": ""Keenan""}}"
324,pop,2026-09-13,4209,32,,,,,"{""workbook_row"": {""Name"": ""James Hughes"", ""Year"": 1999, ""Cites2017"": 4209, ""%Cites2017"": 0.846, ""%Rank"": 0.683, ""H-Index"": 32, ""%RankH"": 0.874, ""CurrentSchool"": ""Rutgers University"", ""Position"": ""Professor"", ""PhDYear"": 1999, ""PhDSchool"": ""Rutgers University"", ""Years"": 26, ""CY2017"": 161.8846153846154, ""First"": ""James"", ""Middle"": ""W."", ""Last"": ""Hughes"", ""Interests"": ""Housing & Real Estate Markets, Demographics, Analysis of Regional & State Economies""}}"
327,pop,2026-09-13,4100,29,,,,,"{""workbook_row"": {""Name"": ""David Listokin"", ""Year"": 1978, ""Cites2017"": 4100, ""%Cites2017"": 0.841, ""%Rank"": 0.67, ""H-Index"": 29, ""%RankH"": 0.84, ""CurrentSchool"": ""Rutgers University"", ""Position"": ""Professor"", ""PhDYear"": 1978, ""PhDSchool"": ""Rutgers University"", ""Years"": 47, ""CY2017"": 87.23404255319149, ""First"": ""David"", ""Last"": ""Listokin"", ""Interests"": ""Housing, Fiscal Impacts, Historic Preservation"", ""LinkedIn"": ""https://linkedin.com/in/david-listokin-7276b717""}}"
333,pop,2026-09-13,1430,20,,,,,"{""workbook_row"": {""Name"": ""Hal Salzman"", ""Year"": 1998, ""Cites2017"": 1430, ""%Cites2017"": 0.586, ""%Rank"": 0.351, ""H-Index"": 20, ""%RankH"": 0.664, ""CurrentSchool"": ""Rutgers University"", ""Position"": ""Professor"", ""PhDYear"": 1998, ""PhDSchool"": ""Brandeis University"", ""Years"": 27, ""CY2017"": 52.96296296296296, ""First"": ""Hal"", ""Last"": ""Salzman""}}"
337,pop,2026-09-13,2822,27,,,,,"{""workbook_row"": {""Name"": ""Piyushimita Thakuriah"", ""Year"": 1994, ""Cites2017"": 2822, ""%Cites2017"": 0.771, ""%Rank"": 0.556, ""H-Index"": 27, ""%RankH"": 0.822, ""CurrentSchool"": ""Rutgers University"", ""Position"": ""Professor"", ""PhDYear"": 1994, ""PhDSchool"": ""University of Illinois, Chicago"", ""Years"": 31, ""CY2017"": 91.03225806451613, ""First"": ""Piyushimita"", ""Last"": ""Thakuriah""}}"
342,pop,2026-09-13,111,6,,,,,"{""workbook_row"": {""Name"": ""Wolfram Hoefer"", ""Year"": 2000, ""Cites2017"": 111, ""%Cites2017"": 0.133, ""%Rank"": 0.126, ""H-Index"": 6, ""%RankH"": 0.173, ""CurrentSchool"": ""Rutgers University, School of Environmental & Biological Sciences"", ""Position"": ""Associate Professor"", ""PhDYear"": 2000, ""PhDSchool"": ""TU Munich"", ""Years"": 25, ""CY2017"": 4.44, ""First"": ""Wolfram"", ""Last"": ""Hoefer"", ""LinkedIn"": ""https://linkedin.com/in/wolfram-hoefer-4917942b""}}"
343,pop,2026-09-13,91,6,,,,,"{""workbook_row"": {""Name"": ""Kathleen John-Alder"", ""Year"": 2008, ""Cites2017"": 91, ""%Cites2017"": 0.107, ""%Rank"": 0.107, ""H-Index"": 6, ""%RankH"": 0.173, ""CurrentSchool"": ""Rutgers University, School of Environmental & Biological Sciences"", ""Position"": ""Associate Professor"", ""PhDYear"": 2008, ""PhDSchool"": ""Yale University"", ""Years"": 17, ""CY2017"": 5.352941176470588, ""First"": ""Kate"", ""Last"": ""John-Adler""}}"
